"Tabela 4714 - População Residente, Área territorial e Densidade demográfica - Ranking descendente"
"Variável - Densidade demográfica (Habitante por quilômetro quadrado)"
"3422","1507201","São Domingos do Capim (PA)","18.14"
"3423","3501004","Altinópolis (SP)","18.10"
"3424","3508801","Cafelândia (SP)","18.10"
"3425","4202701","Botuverá (SC)","18.10"
"3426","2106375","Maranhãozinho (MA)","18.08"
"3427","3531605","Monte Castelo (SP)","18.08"
"3428","2206407","Monsenhor Gil (PI)","18.06"
"3429","3157401","Santa Cruz do Escalvado (MG)","18.06"
"3430","4117404","Ourizona (PR)","18.06"
"3431","5216809","Petrolina de Goiás (GO)","18.05"
"3432","3204252","Ponto Belo (ES)","18.04"
"3433","5213806","Morrinhos (GO)","18.04"
"3434","1100122","Ji-Paraná (RO)","18.03"
"3435","2301307","Araripe (CE)","18.03"
"3436","2925956","Rafael Jambeiro (BA)","18.03"
"3437","3146701","Palma (MG)","18.03"
"3438","3167103","Serro (MG)","18.03"
"3439","3526506","Lavínia (SP)","18.02"
"3440","4202099","Barra Bonita (SC)","18.02"
"3441","3516804","Gastão Vidigal (SP)","18.01"
"3442","3542206","Rancharia (SP)","18.01"
"3443","2402303","Caraúbas (RN)","18.00"
"3444","2500536","Alcantil (PB)","18.00"
"3445","4105003","Catanduvas (PR)","18.00"
"3446","4303301","Caibaté (RS)","18.00"
"3447","4122107","Rio Bom (PR)","17.98"
"3448","5004502","Itaporã (MS)","17.98"
"3449","2306900","Jaguaribe (CE)","17.97"
"3450","3163508","São José do Jacuri (MG)","17.95"
"3451","4108700","Grandes Rios (PR)","17.95"
"3452","4200754","Alto Bela Vista (SC)","17.94"
"3453","4310405","Independência (RS)","17.94"
"3454","3516606","Gália (SP)","17.93"
"3455","2924801","Piritiba (BA)","17.92"
"3456","3508306","Cabrália Paulista (SP)","17.91"
"3457","4215752","São Bernardino (SC)","17.91"
"3458","5204557","Caldazinha (GO)","17.90"
"3459","2918555","Jussari (BA)","17.89"
"3460","2924702","Piripá (BA)","17.88"
"3461","5209952","Indiara (GO)","17.86"
"3462","2919702","Macarani (BA)","17.85"
"3463","2304277","Ereré (CE)","17.84"
"3464","2308500","Mombaça (CE)","17.84"
"3465","4219200","Vidal Ramos (SC)","17.84"
"3466","4319406","São Pedro do Sul (RS)","17.84"
"3467","3122454","Divisópolis (MG)","17.83"
"3468","2112100","Timbiras (MA)","17.82"
"3469","3119005","Cordislândia (MG)","17.82"
"3470","4121257","Ramilândia (PR)","17.80"
"3471","1100155","Ouro Preto do Oeste (RO)","17.79"
"3472","2204808","Ipiranga do Piauí (PI)","17.79"
"3473","2923035","Novo Horizonte (BA)","17.79"
"3474","3163003","São José da Safira (MG)","17.79"
"3475","3164001","São Pedro dos Ferros (MG)","17.79"
"3476","4322905","Viadutos (RS)","17.79"
"3477","2302404","Boa Viagem (CE)","17.78"
"3478","2700904","Belo Monte (AL)","17.77"
"3479","4313102","Nova Palma (RS)","17.76"
"3480","3510708","Cardoso (SP)","17.75"
"3481","3500550","Águas de Santa Bárbara (SP)","17.74"
"3482","3547106","Santa Mercedes (SP)","17.73"
"3483","4310413","Inhacorá (RS)","17.71"
"3484","3518859","Guatapará (SP)","17.70"
"3485","4312252","Minas do Leão (RS)","17.69"
"3486","2303006","Caridade (CE)","17.68"
"3487","2210201","São José do Piauí (PI)","17.67"
"3488","4113908","Mallet (PR)","17.66"
"3489","3159100","Santana dos Montes (MG)","17.65"
"3490","3532058","Motuca (SP)","17.64"
"3491","3171501","Mathias Lobato (MG)","17.63"
"3492","1504208","Marabá (PA)","17.62"
"3493","3121001","Datas (MG)","17.62"
"3494","3130002","Ibituruna (MG)","17.62"
"3495","2104628","Governador Luiz Rocha (MA)","17.59"
"3496","3101706","Almenara (MG)","17.59"
"3497","4216057","São Cristóvão do Sul (SC)","17.59"
"3498","2501153","Areia de Baraúnas (PB)","17.58"
"3499","4119400","Piraí do Sul (PR)","17.58"
"3500","4308052","Faxinalzinho (RS)","17.58"
"3501","3120839","Cuparaque (MG)","17.57"
"3502","4118857","Perobal (PR)","17.57"
"3503","2904209","Botuporã (BA)","17.56"
"3504","3158003","Santa Maria de Itabira (MG)","17.55"
"3505","3118502","Consolação (MG)","17.54"
"3506","3168051","Taparuba (MG)","17.54"
"3507","4315354","Quinze de Novembro (RS)","17.53"
"3508","3126901","Frei Inocêncio (MG)","17.52"
"3509","3148608","Peçanha (MG)","17.50"
"3510","5215504","Ouvidor (GO)","17.50"
"3511","4112207","Janiópolis (PR)","17.49"
"3512","4306759","Doutor Ricardo (RS)","17.49"
"3513","4306734","Doutor Maurício Cardoso (RS)","17.48"
"3514","4118709","Paulo Frontin (PR)","17.46"
"3515","4207908","Irineópolis (SC)","17.44"
"3516","4321634","Três Arroios (RS)","17.44"
"3517","1703891","Carrasco Bonito (TO)","17.43"
"3518","3305901","Trajano de Moraes (RJ)","17.43"
"3519","2400109","Acari (RN)","17.42"
"3520","4211652","Novo Horizonte (SC)","17.42"
"3521","2108058","Paulino Neves (MA)","17.41"
"3522","2108108","Paulo Ramos (MA)","17.41"
"3523","3533205","Nova Independência (SP)","17.39"
"3524","4315008","Porto Lucena (RS)","17.38"
"3525","2906402","Candeal (BA)","17.36"
"3526","3117405","Conceição de Ipanema (MG)","17.36"
"3527","3166501","Serra Azul de Minas (MG)","17.35"
"3528","3169703","Turmalina (MG)","17.34"
"3529","4106704","Cruzeiro do Sul (PR)","17.34"
"3530","2108900","Poção de Pedras (MA)","17.33"
"3531","2414308","Timbaúba dos Batistas (RN)","17.33"
"3532","3165305","São Vicente de Minas (MG)","17.33"
"3533","4315206","Putinga (RS)","17.33"
"3534","4307203","Erval Grande (RS)","17.26"
"3535","2609303","Mirandiba (PE)","17.24"
"3536","2910107","Dom Basílio (BA)","17.24"
"3537","4305871","Coronel Barros (RS)","17.24"
"3538","3203502","Montanha (ES)","17.20"
"3539","1100114","Jaru (RO)","17.18"
"3540","5006606","Ponta Porã (MS)","17.17"
"3541","3527256","Lourdes (SP)","17.11"
"3542","4311700","Machadinho (RS)","17.11"
"3543","2312809","Senador Sá (CE)","17.10"
"3544","2906857","Capela do Alto Alegre (BA)","17.07"
"3545","3130051","Icaraí de Minas (MG)","17.07"
"3546","4107850","Flor da Serra do Sul (PR)","17.07"
"3547","4114005","Mamborê (PR)","17.07"
"3548","2922706","Nova Canaã (BA)","17.05"
"3549","3516101","Florínea (SP)","17.05"
"3550","3101300","Alagoa (MG)","17.04"
"3551","5203500","Bom Jesus de Goiás (GO)","17.04"
"3552","2919801","Macaúbas (BA)","17.02"
"3553","2932606","Urandi (BA)","17.02"
"3554","3141900","Minduri (MG)","17.02"
"3555","4320651","Silveira Martins (RS)","17.00"
"3556","3147501","Passabém (MG)","16.99"
"3557","4208104","Itaiópolis (SC)","16.99"
"3558","4322152","Tunas (RS)","16.94"
"3559","5219506","Santa Rosa de Goiás (GO)","16.94"
"3560","2307635","Madalena (CE)","16.93"
"3561","2921104","Medeiros Neto (BA)","16.92"
"3562","3508009","Buri (SP)","16.92"
"3563","4106100","Conselheiro Mairinck (PR)","16.91"
"3564","2926806","Rio do Antônio (BA)","16.90"
"3565","4315701","Rio Pardo (RS)","16.90"
"3566","2802403","Gararu (SE)","16.89"
"3567","2111102","São João dos Patos (MA)","16.87"
"3568","3104403","Argirita (MG)","16.87"
"3569","2929701","Sátiro Dias (BA)","16.86"
"3570","2928059","Santa Luzia (BA)","16.85"
"3571","3160504","Santo Antônio do Rio Abaixo (MG)","16.85"
"3572","5202809","Avelinópolis (GO)","16.85"
"3573","2109007","Porto Franco (MA)","16.83"
"3574","3145372","Novorizonte (MG)","16.83"
"3575","3537206","Pedro de Toledo (SP)","16.83"
"3576","3159209","Santa Rita de Caldas (MG)","16.82"
"3577","3518909","Guzolândia (SP)","16.82"
"3578","4320677","Sinimbu (RS)","16.81"
"3579","5218300","Posse (GO)","16.81"
"3580","2202059","Cabeceiras do Piauí (PI)","16.78"
"3581","2204006","Francinópolis (PI)","16.77"
"3582","3115458","Catuji (MG)","16.76"
"3583","4301909","Barra do Ribeiro (RS)","16.76"
"3584","2110104","Santa Quitéria do Maranhão (MA)","16.75"
"3585","3544608","Sabino (SP)","16.75"
"3586","3550001","São Luiz do Paraitinga (SP)","16.75"
"3587","4219606","Xavantina (SC)","16.75"
"3588","2204204","Francisco Santos (PI)","16.74"
"3589","3106507","Berilo (MG)","16.74"
"3590","3544707","Sagres (SP)","16.72"
"3591","4120309","Porto Vitória (PR)","16.72"
"3592","2211308","Valença do Piauí (PI)","16.70"
"3593","2306009","Iracema (CE)","16.68"
"3594","4111555","Ivaté (PR)","16.65"
"3595","3124609","Estrela Dalva (MG)","16.64"
"3596","5201207","Anhanguera (GO)","16.63"
"3597","2306801","Jaguaribara (CE)","16.62"
"3598","2930808","Souto Soares (BA)","16.61"
"3599","2900801","Alcobaça (BA)","16.60"
"3600","3137007","Ladainha (MG)","16.60"
"3601","4315453","Relvado (RS)","16.60"
"3602","4317558","Santo Antônio do Palma (RS)","16.58"
"3603","3164100","São Pedro do Suaçuí (MG)","16.56"
"3604","3541653","Quadra (SP)","16.56"
"3605","4306932","Entre-Ijuís (RS)","16.56"
"3606","5220686","Simolândia (GO)","16.56"
"3607","2100105","Afonso Cunha (MA)","16.55"
"3608","2201507","Batalha (PI)","16.55"
"3609","2501609","Barra de Santa Rosa (PB)","16.52"
"3610","4315131","Pouso Novo (RS)","16.51"
"3611","4318002","São Borja (RS)","16.50"
"3612","5200100","Abadiânia (GO)","16.50"
"3613","5003454","Deodápolis (MS)","16.49"
"3614","2927804","Santa Cruz da Vitória (BA)","16.48"
"3615","3515657","Fernão (SP)","16.48"
"3616","3115474","Catuti (MG)","16.47"
"3617","3107505","Bom Jardim de Minas (MG)","16.46"
"3618","3535002","Palestina (SP)","16.45"
"3619","4304853","Carlos Gomes (RS)","16.45"
"3620","2412807","São Rafael (RN)","16.44"
"3621","2931004","Tanhaçu (BA)","16.44"
"3622","3112653","Capitão Andrade (MG)","16.43"
"3623","2303303","Cariús (CE)","16.42"
"3624","2305654","Ipaporanga (CE)","16.42"
"3625","4125308","São Jorge do Ivaí (PR)","16.40"
"3626","4218103","Timbé do Sul (SC)","16.40"
"3627","4122602","Rondon (PR)","16.39"
"3628","3150703","Pirajuba (MG)","16.38"
"3629","2922805","Nova Itarana (BA)","16.37"
"3630","4308300","Fontoura Xavier (RS)","16.37"
"3631","1507953","Tailândia (PA)","16.36"
"3632","2409506","Pedra Grande (RN)","16.36"
"3633","3508207","Buritizal (SP)","16.35"
"3634","2204154","Francisco Macedo (PI)","16.34"
"3635","3521705","Itaberá (SP)","16.34"
"3636","4103222","Bom Sucesso do Sul (PR)","16.34"
"3637","3532843","Nova Canaã Paulista (SP)","16.32"
"3638","2306108","Irauçuba (CE)","16.31"
"3639","3544202","Riolândia (SP)","16.31"
"3640","2101608","Barra do Corda (MA)","16.29"
"3641","3124302","Espinosa (MG)","16.29"
"3642","2929255","São Gabriel (BA)","16.23"
"3643","3153301","Presidente Kubitschek (MG)","16.23"
"3644","4101655","Arapuã (PR)","16.23"
"3645","3171907","Virgolândia (MG)","16.20"
"3646","1303403","Parintins (AM)","16.18"
"3647","3105103","Bambuí (MG)","16.17"
"3648","3504909","Bananal (SP)","16.17"
"3649","4103024","Boa Esperança do Iguaçu (PR)","16.17"
"3650","2903706","Boa Nova (BA)","16.13"
"3651","3517901","Guaraci (SP)","16.13"
"3652","2210607","São Raimundo Nonato (PI)","16.12"
"3653","4128807","Xambrê (PR)","16.12"
"3654","4103107","Bocaiúva do Sul (PR)","16.11"
"3655","4121604","Renascença (PR)","16.10"
"3656","2932507","Una (BA)","16.09"
"3657","3503406","Arealva (SP)","16.06"
"3658","5212105","Joviânia (GO)","16.04"
"3659","4214904","Rio Fortuna (SC)","16.03"
"3660","3149408","Pedro Teixeira (MG)","16.02"
"3661","2927606","Santa Brígida (BA)","16.01"
"3662","3506904","Bofete (SP)","16.01"
"3663","2926905","Rio do Pires (BA)","16.00"
"3664","4125357","São Jorge do Patrocínio (PR)","16.00"
"3665","4322855","Vespasiano Corrêa (RS)","16.00"
"3666","3532207","Narandiba (SP)","15.99"
"3667","2404804","Ipueira (RN)","15.98"
"3668","2401602","Bento Fernandes (RN)","15.97"
"3669","4304101","Campos Borges (RS)","15.97"
"3670","3126505","Francisco Badaró (MG)","15.96"
"3671","2924652","Pintadas (BA)","15.95"
"3672","3161106","São Francisco (MG)","15.95"
"3673","4117800","Palmital (PR)","15.94"
"3674","2903904","Bom Jesus da Lapa (BA)","15.93"
"3675","3154309","Resplendor (MG)","15.92"
"3676","2301851","Banabuiú (CE)","15.91"
"3677","2915809","Itambé (BA)","15.90"
"3678","3126307","Fortaleza de Minas (MG)","15.89"
"3679","3166402","Seritinga (MG)","15.85"
"3680","3145307","Novo Cruzeiro (MG)","15.84"
"3681","4322343","Ubiretama (RS)","15.84"
"3682","2202711","Cocal de Telha (PI)","15.83"
"3683","4314787","Ponte Preta (RS)","15.83"
"3684","5005707","Naviraí (MS)","15.82"
"3685","2100204","Alcântara (MA)","15.81"
"3686","5206305","Cristianópolis (GO)","15.81"
"3687","5218789","Rio Quente (GO)","15.79"
"3688","3544509","Rubinéia (SP)","15.78"
"3689","2920304","Malhada de Pedras (BA)","15.75"
"3690","2921500","Monte Santo (BA)","15.75"
"3691","1508084","Tucumã (PA)","15.74"
"3692","2102358","Buritirana (MA)","15.74"
"3693","3113008","Caraí (MG)","15.73"
"3694","4114401","Mangueirinha (PR)","15.73"
"3695","4302055","Benjamin Constant do Sul (RS)","15.73"
"3696","1507706","São Sebastião da Boa Vista (PA)","15.71"
"3697","3513603","Cunha (SP)","15.71"
"3698","3522000","Itaju (SP)","15.71"
"3699","2902807","Barra da Estiva (BA)","15.70"
"3700","4110508","Ipiranga (PR)","15.70"
"3701","2400802","Angicos (RN)","15.69"
"3702","2924207","Pedro Alexandre (BA)","15.69"
"3703","4310751","Ivorá (RS)","15.69"
"3704","5222005","Vianópolis (GO)","15.68"
"3705","2204600","Hugo Napoleão (PI)","15.67"
"3706","2508703","Mãe d'Água (PB)","15.67"
"3707","3114808","Carvalhos (MG)","15.67"
"3708","4311106","Jaguari (RS)","15.67"
"3709","4312179","Mato Queimado (RS)","15.66"
"3710","2405207","Janduís (RN)","15.64"
"3711","4300554","Alto Alegre (RS)","15.61"
"3712","2201804","Bocaina (PI)","15.59"
"3713","3126406","Fortuna de Minas (MG)","15.57"
"3714","5107040","Primavera do Leste (MT)","15.56"
"3715","2414605","Upanema (RN)","15.55"
"3716","5219001","Sanclerlândia (GO)","15.54"
"3717","2202174","Campo Largo do Piauí (PI)","15.52"
"3718","4106001","Congonhinhas (PR)","15.52"
"3719","3138351","Leme do Prado (MG)","15.50"
"3720","4312625","Muliterno (RS)","15.49"
"3721","3156809","Sabinópolis (MG)","15.48"
"3722","2208601","Prata do Piauí (PI)","15.46"
"3723","2918753","Lagoa Real (BA)","15.46"
"3724","2503407","Cacimba de Areia (PB)","15.45"
"3725","2921203","Miguel Calmon (BA)","15.42"
"3726","4315503","Restinga Sêca (RS)","15.42"
"3727","4107736","Fernandes Pinheiro (PR)","15.39"
"3728","1503077","Garrafão do Norte (PA)","15.36"
"3729","3103405","Araçuaí (MG)","15.34"
"3730","2105963","Lagoa Grande do Maranhão (MA)","15.33"
"3731","4121109","Quinta do Sol (PR)","15.33"
"3732","4309126","Gramado dos Loureiros (RS)","15.33"
"3733","3148707","Pedra Azul (MG)","15.31"
"3734","5219902","São Francisco de Goiás (GO)","15.31"
"3735","4128658","Virmond (PR)","15.30"
"3736","2204709","Inhuma (PI)","15.29"
"3737","2313302","Tauá (CE)","15.27"
"3738","2106607","Matões (MA)","15.26"
"3739","3138807","Luz (MG)","15.26"
"3740","4219176","Vargem Bonita (SC)","15.26"
"3741","2513968","São Domingos (PB)","15.23"
"3742","4305934","Coronel Pilar (RS)","15.21"
"3743","3170800","Várzea da Palma (MG)","15.20"
"3744","2504702","Congo (PB)","15.19"
"3745","2904001","Boninal (BA)","15.19"
"3746","4205555","Frei Rogério (SC)","15.19"
"3747","4309159","Gramado Xavier (RS)","15.19"
"3748","3517109","Glicério (SP)","15.17"
"3749","2106201","Luís Domingues (MA)","15.16"
"3750","2210052","São José do Divino (PI)","15.16"
"3751","4122503","Roncador (PR)","15.16"
"3752","4127965","Turvo (PR)","15.16"
"3753","4217105","São Martinho (SC)","15.16"
"3754","1507151","São Domingos do Araguaia (PA)","15.15"
"3755","2209401","Santo Antônio de Lisboa (PI)","15.15"
"3756","2201176","Barra D'Alcântara (PI)","15.14"
"3757","3539608","Planalto (SP)","15.14"
"3758","1506559","Santa Luzia do Pará (PA)","15.13"
"3759","3103801","Arapuá (MG)","15.13"
"3760","2913200","Ibotirama (BA)","15.12"
"3761","3517000","Getulina (SP)","15.12"
"3762","4305504","Ciríaco (RS)","15.12"
"3763","4125407","São José da Boa Vista (PR)","15.11"
"3764","3138682","Luislândia (MG)","15.08"
"3765","4310702","Itatiba do Sul (RS)","15.08"
"3766","3512704","Corumbataí (SP)","15.06"
"3767","4103008","Boa Esperança (PR)","15.06"
"3768","4121703","Reserva (PR)","15.02"
"3769","2211704","Wall Ferraz (PI)","15.01"
"3770","3129400","Ibertioga (MG)","15.01"
"3771","2105005","Humberto de Campos (MA)","14.98"
"3772","3107307","Bocaiúva (MG)","14.98"
"3773","2200509","Amarante (PI)","14.96"
"3774","2923902","Pau Brasil (BA)","14.96"
"3775","2917201","Ituaçu (BA)","14.94"
"3776","4101309","Antônio Olinto (PR)","14.94"
"3777","4119301","Pinhão (PR)","14.93"
"3778","4308805","General Câmara (RS)","14.93"
"3779","2919603","Macajuba (BA)","14.91"
"3780","3552007","Silveiras (SP)","14.91"
"3781","4113452","Lindoeste (PR)","14.91"
"3782","3532108","Murutinga do Sul (SP)","14.90"
"3783","1707405","Esperantina (TO)","14.88"
"3784","2403905","Francisco Dantas (RN)","14.87"
"3785","4305009","Catuípe (RS)","14.87"
"3786","2303931","Choró (CE)","14.86"
"3787","4312104","Mata (RS)","14.86"
"3788","2101731","Belágua (MA)","14.85"
"3789","3503158","Arapeí (SP)","14.85"
"3790","2920007","Maiquinique (BA)","14.84"
"3791","3132701","Itambacuri (MG)","14.83"
"3792","2405108","Jandaíra (RN)","14.82"
"3793","3105707","Barra Longa (MG)","14.77"
"3794","3155900","Rio Preto (MG)","14.77"
"3795","4209151","José Boiteux (SC)","14.76"
"3796","3167301","Silveirânia (MG)","14.75"
"3797","3128105","Guapé (MG)","14.74"
"3798","4107157","Diamante D'Oeste (PR)","14.74"
"3799","5204250","Cachoeira Dourada (GO)","14.73"
"3800","5211909","Jataí (GO)","14.73"
"3801","3520301","Iguape (SP)","14.71"
"3802","2905156","Caetanos (BA)","14.69"
"3803","4107546","Espigão Alto do Iguaçu (PR)","14.69"
"3804","5209606","Heitoraí (GO)","14.67"
"3805","2206753","Nossa Senhora de Nazaré (PI)","14.65"
"3806","3508900","Caiabu (SP)","14.65"
"3807","2930154","Serra do Ramalho (BA)","14.62"
"3808","3141207","Matutina (MG)","14.62"
"3809","4120200","Porto Rico (PR)","14.62"
"3810","4313425","Novo Machado (RS)","14.61"
"3811","2311231","Potiretama (CE)","14.60"
"3812","3510906","Cássia dos Coqueiros (SP)","14.60"
"3813","2406700","Lajes (RN)","14.58"
"3814","3146750","Palmópolis (MG)","14.55"
"3815","3150109","Piau (MG)","14.55"
"3816","1718204","Porto Nacional (TO)","14.53"
"3817","2912509","Ibipitanga (BA)","14.53"
"3818","2928505","Santa Terezinha (BA)","14.52"
"3819","3112703","Capitão Enéas (MG)","14.52"
"3820","3542305","Redenção da Serra (SP)","14.52"
"3821","3543501","Riversul (SP)","14.51"
"3822","4219358","Vitor Meireles (SC)","14.50"
"3823","2917904","Jandaíra (BA)","14.49"
"3824","2410256","Porto do Mangue (RN)","14.47"
"3825","5002407","Caarapó (MS)","14.47"
"3826","3520707","Indiaporã (SP)","14.43"
"3827","2900504","Érico Cardoso (BA)","14.42"
"3828","3530003","Mira Estrela (SP)","14.42"
"3829","2909000","Cordeiros (BA)","14.41"
"3830","4122651","Rosário do Ivaí (PR)","14.40"
"3831","3533700","Ocauçu (SP)","14.39"
"3832","3129657","Ibiracatu (MG)","14.38"
"3833","5209101","Goiatuba (GO)","14.38"
"3834","2207108","Olho D'Água do Piauí (PI)","14.36"
"3835","3125408","Felício dos Santos (MG)","14.35"
"3836","4302006","Barros Cassal (RS)","14.35"
